5.537832552450599906e+02,6.910778198242189774e+02,7.091939086914060226e+02,7.149584960937500000e+02,6.968779296875000000e+02
5.569311098341160005e+02,6.903606567382810226e+02,7.091939086914060226e+02,7.130444946289060226e+02,6.956478881835939774e+02
5.600775686718360475e+02,6.903578491210939774e+02,7.093370971679689774e+02,7.131160278320310226e+02,6.958215942382810226e+02
5.632226326062490216e+02,6.898882446289060226e+02,7.085859985351560226e+02,7.119310302734379547e+02,6.951737060546879547e+02
5.663663024847149927e+02,6.906676025390629547e+02,7.095109252929689774e+02,7.130479736328129547e+02,6.960751342773439774e+02
5.695085791538870126e+02,6.902390136718750000e+02,7.098034667968750000e+02,7.128305053710939774e+02,6.957699584960939774e+02
5.726494634597520417e+02,6.904101562500000000e+02,7.096428222656250000e+02,7.132844848632810226e+02,6.962441406250000000e+02
5.757889562476100309e+02,6.900891113281250000e+02,7.087423706054689774e+02,7.124924926757810226e+02,6.954506835937500000e+02
5.789270583620730122e+02,6.901329345703129547e+02,7.087178955078129547e+02,7.132714843750000000e+02,6.974459838867189774e+02
5.820637706470779449e+02,6.901768188476560226e+02,7.087606811523439774e+02,7.127924804687500000e+02,6.965328369140629547e+02
5.851990939458760295e+02,6.904285888671879547e+02,7.088445434570310226e+02,7.125405273437500000e+02,6.956196899414060226e+02
5.883330291010410065e+02,6.900749511718750000e+02,7.079537353515629547e+02,7.117520141601560226e+02,6.948074951171879547e+02
5.914655769544659734e+02,6.898217773437500000e+02,7.081467285156250000e+02,7.118394775390629547e+02,6.944084472656250000e+02
5.945967383473680457e+02,6.896520385742189774e+02,7.078131103515629547e+02,7.110554809570310226e+02,6.943709106445310226e+02
5.977265141202809673e+02,6.901598510742189774e+02,7.077248535156250000e+02,7.114959716796879547e+02,6.948450927734379547e+02
6.008549051130660246e+02,6.897878417968750000e+02,7.076366577148439774e+02,7.109489746093750000e+02,6.947511596679689774e+02
6.039819121649020417e+02,6.899575805664060226e+02,7.073048095703129547e+02,7.109865112304689774e+02,6.942159423828129547e+02
6.071075361143009559e+02,6.904158325195310226e+02,7.079511108398439774e+02,7.102885131835939774e+02,6.950375366210939774e+02
6.102317777990920149e+02,6.900933227539060226e+02,7.077519531250000000e+02,7.114370117187500000e+02,6.951784057617189774e+02
6.133546380564249603e+02,6.894285888671879547e+02,7.069327392578129547e+02,7.102575073242189774e+02,6.941831054687500000e+02
6.164761177227909457e+02,6.895615234375000000e+02,7.070349121093750000e+02,7.107449951171879547e+02,6.936948242187500000e+02
6.195962176339910457e+02,6.890735473632810226e+02,7.076602783203129547e+02,7.110415039062500000e+02,6.935446166992189774e+02
6.227149386251669512e+02,6.899887084960939774e+02,7.089135131835939774e+02,7.131284790039060226e+02,6.948262939453129547e+02
6.258322815307800511e+02,6.902192382812500000e+02,7.092069702148439774e+02,7.137274780273439774e+02,6.953474121093750000e+02
6.289482471846230283e+02,6.904285888671879547e+02,7.100462646484379547e+02,7.142734985351560226e+02,6.952863769531250000e+02
6.320628364198189502e+02,6.901244506835939774e+02,7.099537353515629547e+02,7.137424926757810226e+02,6.956525878906250000e+02
6.351760500688179718e+02,6.901824340820310226e+02,7.101528320312500000e+02,7.143165283203129547e+02,6.956666870117189774e+02
6.382878889634030202e+02,6.901046752929689774e+02,7.108489379882810226e+02,7.135795288085939774e+02,6.953662109375000000e+02
6.413983539346929774e+02,6.899377441406250000e+02,7.085685424804689774e+02,7.129025268554689774e+02,6.945352172851560226e+02
6.445074458131269921e+02,6.892843017578129547e+02,7.079440917968750000e+02,7.120560302734379547e+02,6.933380126953129547e+02
6.476151654284869892e+02,6.899179687500000000e+02,7.078917236328129547e+02,7.124165039062500000e+02,6.945446166992189774e+02
