2.620000000000000000e+02,2.868812500000000000e+03,3.580312500000000000e+03,2.998000000000000000e+03,2.785625000000000000e+03,2.885125000000000000e+03,3.243187500000000000e+03,2.938562500000000000e+03,2.849000000000000000e+03,3.108437500000000000e+03,2.824750000000000000e+03,2.703000000000000000e+03,2.699375000000000000e+03
2.630000000000000000e+02,2.977375000000000000e+03,3.841625000000000000e+03,3.137312500000000000e+03,2.862125000000000000e+03,2.985937500000000000e+03,3.429937500000000000e+03,3.046312500000000000e+03,2.948687500000000000e+03,3.278875000000000000e+03,2.909875000000000000e+03,2.767062500000000000e+03,2.755375000000000000e+03
2.640000000000000000e+02,2.982250000000000000e+03,3.852000000000000000e+03,3.156000000000000000e+03,2.863625000000000000e+03,2.983187500000000000e+03,3.436437500000000000e+03,3.051812500000000000e+03,2.952562500000000000e+03,3.287187500000000000e+03,2.907187500000000000e+03,2.768937500000000000e+03,2.761437500000000000e+03
2.650000000000000000e+02,2.982812500000000000e+03,3.838562500000000000e+03,3.166562500000000000e+03,2.861437500000000000e+03,2.977812500000000000e+03,3.437937500000000000e+03,3.037937500000000000e+03,2.950187500000000000e+03,3.293062500000000000e+03,2.899312500000000000e+03,2.760687500000000000e+03,2.748500000000000000e+03
2.660000000000000000e+02,2.991625000000000000e+03,3.841125000000000000e+03,3.172500000000000000e+03,2.859250000000000000e+03,2.985312500000000000e+03,3.433687500000000000e+03,3.038437500000000000e+03,2.950812500000000000e+03,3.307875000000000000e+03,2.899500000000000000e+03,2.757437500000000000e+03,2.746312500000000000e+03
2.670000000000000000e+02,2.881687500000000000e+03,3.559312500000000000e+03,3.036250000000000000e+03,2.775250000000000000e+03,2.874250000000000000e+03,3.234687500000000000e+03,2.923625000000000000e+03,2.853250000000000000e+03,3.147062500000000000e+03,2.799562500000000000e+03,2.693937500000000000e+03,2.689312500000000000e+03
2.680000000000000000e+02,2.991187500000000000e+03,3.844750000000000000e+03,3.198562500000000000e+03,2.871312500000000000e+03,2.988500000000000000e+03,3.434125000000000000e+03,3.039812500000000000e+03,2.960062500000000000e+03,3.328812500000000000e+03,2.886125000000000000e+03,2.756937500000000000e+03,2.751500000000000000e+03
2.690000000000000000e+02,2.993687500000000000e+03,3.825750000000000000e+03,3.192437500000000000e+03,2.856312500000000000e+03,2.981562500000000000e+03,3.421812500000000000e+03,3.029187500000000000e+03,2.956000000000000000e+03,3.325562500000000000e+03,2.881750000000000000e+03,2.753500000000000000e+03,2.745187500000000000e+03
2.700000000000000000e+02,3.002500000000000000e+03,3.836687500000000000e+03,3.206500000000000000e+03,2.863500000000000000e+03,2.992750000000000000e+03,3.433000000000000000e+03,3.031937500000000000e+03,2.963875000000000000e+03,3.348437500000000000e+03,2.872187500000000000e+03,2.755687500000000000e+03,2.752250000000000000e+03
2.710000000000000000e+02,2.978250000000000000e+03,3.825812500000000000e+03,3.184437500000000000e+03,2.840187500000000000e+03,2.957750000000000000e+03,3.421250000000000000e+03,3.000187500000000000e+03,2.934750000000000000e+03,3.328937500000000000e+03,2.842625000000000000e+03,2.724875000000000000e+03,2.718750000000000000e+03
2.720000000000000000e+02,3.017750000000000000e+03,3.869312500000000000e+03,3.228812500000000000e+03,2.880812500000000000e+03,2.994187500000000000e+03,3.457000000000000000e+03,3.029812500000000000e+03,2.974500000000000000e+03,3.382562500000000000e+03,2.877500000000000000e+03,2.755875000000000000e+03,2.756312500000000000e+03
2.730000000000000000e+02,3.009375000000000000e+03,3.864187500000000000e+03,3.232437500000000000e+03,2.864500000000000000e+03,2.976250000000000000e+03,3.452812500000000000e+03,3.022937500000000000e+03,2.964687500000000000e+03,3.372687500000000000e+03,2.852437500000000000e+03,2.743875000000000000e+03,2.733187500000000000e+03
2.740000000000000000e+02,3.022375000000000000e+03,3.894625000000000000e+03,3.252875000000000000e+03,2.880687500000000000e+03,2.998625000000000000e+03,3.461375000000000000e+03,3.019687500000000000e+03,2.985375000000000000e+03,3.393437500000000000e+03,2.864125000000000000e+03,2.750000000000000000e+03,2.749750000000000000e+03
2.750000000000000000e+02,3.025000000000000000e+03,3.898875000000000000e+03,3.265125000000000000e+03,2.881000000000000000e+03,2.992500000000000000e+03,3.473875000000000000e+03,3.019125000000000000e+03,2.981125000000000000e+03,3.401875000000000000e+03,2.855812500000000000e+03,2.746062500000000000e+03,2.740500000000000000e+03
2.760000000000000000e+02,3.039875000000000000e+03,3.925937500000000000e+03,3.290625000000000000e+03,2.879875000000000000e+03,3.000437500000000000e+03,3.478312500000000000e+03,3.002187500000000000e+03,2.991375000000000000e+03,3.411000000000000000e+03,2.848375000000000000e+03,2.749437500000000000e+03,2.743750000000000000e+03
2.770000000000000000e+02,3.052062500000000000e+03,3.942875000000000000e+03,3.303187500000000000e+03,2.885312500000000000e+03,3.012687500000000000e+03,3.479625000000000000e+03,3.001375000000000000e+03,2.995625000000000000e+03,3.427750000000000000e+03,2.849437500000000000e+03,2.750187500000000000e+03,2.741875000000000000e+03
2.780000000000000000e+02,3.055562500000000000e+03,3.978562500000000000e+03,3.314000000000000000e+03,2.892375000000000000e+03,3.010687500000000000e+03,3.482812500000000000e+03,2.989062500000000000e+03,2.999062500000000000e+03,3.429375000000000000e+03,2.844375000000000000e+03,2.751375000000000000e+03,2.733062500000000000e+03
2.790000000000000000e+02,3.059625000000000000e+03,4.024187500000000000e+03,3.338250000000000000e+03,2.890437500000000000e+03,3.020562500000000000e+03,3.466250000000000000e+03,2.989750000000000000e+03,3.002125000000000000e+03,3.441687500000000000e+03,2.854375000000000000e+03,2.746437500000000000e+03,2.734812500000000000e+03
2.800000000000000000e+02,3.061937500000000000e+03,4.094500000000000000e+03,3.375187500000000000e+03,2.903312500000000000e+03,3.032875000000000000e+03,3.460937500000000000e+03,2.983812500000000000e+03,3.008250000000000000e+03,3.440062500000000000e+03,2.857437500000000000e+03,2.747250000000000000e+03,2.733187500000000000e+03
2.810000000000000000e+02,3.046562500000000000e+03,4.188562500000000000e+03,3.408625000000000000e+03,2.927375000000000000e+03,3.015000000000000000e+03,3.500312500000000000e+03,3.003250000000000000e+03,3.009625000000000000e+03,3.421687500000000000e+03,2.871437500000000000e+03,2.758937500000000000e+03,2.724062500000000000e+03
2.820000000000000000e+02,3.019812500000000000e+03,4.210250000000000000e+03,3.430312500000000000e+03,2.933875000000000000e+03,2.985125000000000000e+03,3.559625000000000000e+03,3.040625000000000000e+03,3.000000000000000000e+03,3.380500000000000000e+03,2.889812500000000000e+03,2.747000000000000000e+03,2.710250000000000000e+03
2.830000000000000000e+02,3.021250000000000000e+03,4.194250000000000000e+03,3.451875000000000000e+03,2.981812500000000000e+03,2.991375000000000000e+03,3.592437500000000000e+03,3.126812500000000000e+03,3.008250000000000000e+03,3.331750000000000000e+03,2.959687500000000000e+03,2.746562500000000000e+03,2.712937500000000000e+03
2.840000000000000000e+02,2.920375000000000000e+03,3.936562500000000000e+03,3.528750000000000000e+03,3.146812500000000000e+03,2.972500000000000000e+03,3.345875000000000000e+03,3.387000000000000000e+03,2.984437500000000000e+03,3.161250000000000000e+03,3.155812500000000000e+03,2.762812500000000000e+03,2.731125000000000000e+03
2.850000000000000000e+02,2.831000000000000000e+03,3.505125000000000000e+03,3.741187500000000000e+03,3.368437500000000000e+03,2.947312500000000000e+03,3.208312500000000000e+03,3.681062500000000000e+03,2.909500000000000000e+03,3.049562500000000000e+03,3.418187500000000000e+03,2.751375000000000000e+03,2.714375000000000000e+03
2.860000000000000000e+02,2.784875000000000000e+03,3.202187500000000000e+03,4.068687500000000000e+03,3.501812500000000000e+03,2.990687500000000000e+03,3.156875000000000000e+03,3.965187500000000000e+03,2.970875000000000000e+03,3.008812500000000000e+03,3.532937500000000000e+03,2.768875000000000000e+03,2.718375000000000000e+03
2.870000000000000000e+02,2.779125000000000000e+03,3.090937500000000000e+03,4.131062500000000000e+03,3.654437500000000000e+03,3.024875000000000000e+03,3.126812500000000000e+03,4.025062500000000000e+03,3.235437500000000000e+03,2.973750000000000000e+03,3.551000000000000000e+03,2.833312500000000000e+03,2.727187500000000000e+03
2.880000000000000000e+02,2.755312500000000000e+03,3.008375000000000000e+03,3.970437500000000000e+03,3.730937500000000000e+03,3.057000000000000000e+03,3.068500000000000000e+03,4.054000000000000000e+03,3.623375000000000000e+03,2.937250000000000000e+03,3.459937500000000000e+03,2.942937500000000000e+03,2.710937500000000000e+03
2.890000000000000000e+02,2.745812500000000000e+03,2.973562500000000000e+03,3.857812500000000000e+03,3.740062500000000000e+03,3.081500000000000000e+03,3.053500000000000000e+03,4.030187500000000000e+03,3.776125000000000000e+03,2.946250000000000000e+03,3.426562500000000000e+03,2.992812500000000000e+03,2.705812500000000000e+03
2.900000000000000000e+02,2.747937500000000000e+03,2.942250000000000000e+03,3.792125000000000000e+03,3.744625000000000000e+03,3.092625000000000000e+03,3.053875000000000000e+03,3.967562500000000000e+03,3.882000000000000000e+03,2.961437500000000000e+03,3.407562500000000000e+03,3.017812500000000000e+03,2.701625000000000000e+03
2.910000000000000000e+02,2.748625000000000000e+03,2.929250000000000000e+03,3.750875000000000000e+03,3.735125000000000000e+03,3.098437500000000000e+03,3.046875000000000000e+03,3.918062500000000000e+03,3.965937500000000000e+03,2.973187500000000000e+03,3.406125000000000000e+03,3.029250000000000000e+03,2.700812500000000000e+03
2.920000000000000000e+02,2.745875000000000000e+03,2.917937500000000000e+03,3.730000000000000000e+03,3.717687500000000000e+03,3.083500000000000000e+03,3.034000000000000000e+03,3.913250000000000000e+03,4.096437500000000000e+03,2.981000000000000000e+03,3.432437500000000000e+03,3.031812500000000000e+03,2.692625000000000000e+03
2.930000000000000000e+02,2.739250000000000000e+03,2.899750000000000000e+03,3.724875000000000000e+03,3.709875000000000000e+03,3.059437500000000000e+03,3.013562500000000000e+03,3.888500000000000000e+03,4.240125000000000000e+03,2.989875000000000000e+03,3.443437500000000000e+03,3.038500000000000000e+03,2.675812500000000000e+03
2.940000000000000000e+02,2.749687500000000000e+03,2.904312500000000000e+03,3.730625000000000000e+03,3.706750000000000000e+03,3.061500000000000000e+03,3.006312500000000000e+03,3.890750000000000000e+03,4.312437500000000000e+03,3.000875000000000000e+03,3.470562500000000000e+03,3.056500000000000000e+03,2.678625000000000000e+03
2.950000000000000000e+02,2.749000000000000000e+03,2.906125000000000000e+03,3.735812500000000000e+03,3.691500000000000000e+03,3.064437500000000000e+03,3.001062500000000000e+03,3.875812500000000000e+03,4.368312500000000000e+03,3.013125000000000000e+03,3.471375000000000000e+03,3.074625000000000000e+03,2.676687500000000000e+03
2.960000000000000000e+02,2.749937500000000000e+03,2.916437500000000000e+03,3.730375000000000000e+03,3.674687500000000000e+03,3.065250000000000000e+03,2.992312500000000000e+03,3.884312500000000000e+03,4.409000000000000000e+03,3.019625000000000000e+03,3.487062500000000000e+03,3.084312500000000000e+03,2.677500000000000000e+03
2.970000000000000000e+02,2.753750000000000000e+03,2.916000000000000000e+03,3.732937500000000000e+03,3.674375000000000000e+03,3.077500000000000000e+03,3.000375000000000000e+03,3.889375000000000000e+03,4.461125000000000000e+03,3.028937500000000000e+03,3.486062500000000000e+03,3.099125000000000000e+03,2.681312500000000000e+03
2.980000000000000000e+02,2.757625000000000000e+03,2.913500000000000000e+03,3.700875000000000000e+03,3.642875000000000000e+03,3.073000000000000000e+03,2.975250000000000000e+03,3.896937500000000000e+03,4.504812500000000000e+03,3.043125000000000000e+03,3.470750000000000000e+03,3.103812500000000000e+03,2.678875000000000000e+03
2.990000000000000000e+02,2.751000000000000000e+03,2.905375000000000000e+03,3.697062500000000000e+03,3.613000000000000000e+03,3.061625000000000000e+03,2.969125000000000000e+03,3.894500000000000000e+03,4.545625000000000000e+03,3.042625000000000000e+03,3.466375000000000000e+03,3.100562500000000000e+03,2.665937500000000000e+03
3.000000000000000000e+02,2.760812500000000000e+03,2.910250000000000000e+03,3.691750000000000000e+03,3.592062500000000000e+03,3.061812500000000000e+03,2.969312500000000000e+03,3.903250000000000000e+03,4.612125000000000000e+03,3.070875000000000000e+03,3.476312500000000000e+03,3.132687500000000000e+03,2.668250000000000000e+03
3.010000000000000000e+02,2.760625000000000000e+03,2.917125000000000000e+03,3.695812500000000000e+03,3.578625000000000000e+03,3.062687500000000000e+03,2.968062500000000000e+03,3.884875000000000000e+03,4.669000000000000000e+03,3.085000000000000000e+03,3.471625000000000000e+03,3.140875000000000000e+03,2.671000000000000000e+03
3.020000000000000000e+02,2.764687500000000000e+03,2.916750000000000000e+03,3.686187500000000000e+03,3.566625000000000000e+03,3.070687500000000000e+03,2.965500000000000000e+03,3.868812500000000000e+03,4.714375000000000000e+03,3.103000000000000000e+03,3.471937500000000000e+03,3.153625000000000000e+03,2.672750000000000000e+03
3.030000000000000000e+02,2.760312500000000000e+03,2.928437500000000000e+03,3.690125000000000000e+03,3.557562500000000000e+03,3.064187500000000000e+03,2.960937500000000000e+03,3.857062500000000000e+03,4.758312500000000000e+03,3.117187500000000000e+03,3.475750000000000000e+03,3.167937500000000000e+03,2.670437500000000000e+03
3.040000000000000000e+02,2.768625000000000000e+03,2.930687500000000000e+03,3.678187500000000000e+03,3.552500000000000000e+03,3.053250000000000000e+03,2.958750000000000000e+03,3.814875000000000000e+03,4.792500000000000000e+03,3.121937500000000000e+03,3.475687500000000000e+03,3.173437500000000000e+03,2.667375000000000000e+03
3.050000000000000000e+02,2.764000000000000000e+03,2.933250000000000000e+03,3.683812500000000000e+03,3.530375000000000000e+03,3.045375000000000000e+03,2.952000000000000000e+03,3.790062500000000000e+03,4.812062500000000000e+03,3.132312500000000000e+03,3.472750000000000000e+03,3.184625000000000000e+03,2.669750000000000000e+03
3.060000000000000000e+02,2.774375000000000000e+03,2.937875000000000000e+03,3.682562500000000000e+03,3.539687500000000000e+03,3.055750000000000000e+03,2.948000000000000000e+03,3.751500000000000000e+03,4.869312500000000000e+03,3.154375000000000000e+03,3.475437500000000000e+03,3.198937500000000000e+03,2.669062500000000000e+03
3.070000000000000000e+02,2.759125000000000000e+03,2.923437500000000000e+03,3.667062500000000000e+03,3.520937500000000000e+03,3.023562500000000000e+03,2.940187500000000000e+03,3.700125000000000000e+03,4.884750000000000000e+03,3.151875000000000000e+03,3.459812500000000000e+03,3.194062500000000000e+03,2.658062500000000000e+03
3.080000000000000000e+02,2.757437500000000000e+03,2.930187500000000000e+03,3.653000000000000000e+03,3.510875000000000000e+03,3.028750000000000000e+03,2.930812500000000000e+03,3.666937500000000000e+03,4.933187500000000000e+03,3.170937500000000000e+03,3.450062500000000000e+03,3.210062500000000000e+03,2.652750000000000000e+03
3.090000000000000000e+02,2.769750000000000000e+03,2.932625000000000000e+03,3.658312500000000000e+03,3.520500000000000000e+03,3.030062500000000000e+03,2.940187500000000000e+03,3.631875000000000000e+03,4.983562500000000000e+03,3.178750000000000000e+03,3.457375000000000000e+03,3.230875000000000000e+03,2.663437500000000000e+03
3.100000000000000000e+02,2.775500000000000000e+03,2.950312500000000000e+03,3.664875000000000000e+03,3.527062500000000000e+03,3.036312500000000000e+03,2.945062500000000000e+03,3.638625000000000000e+03,5.019500000000000000e+03,3.204687500000000000e+03,3.470812500000000000e+03,3.251687500000000000e+03,2.670250000000000000e+03
3.110000000000000000e+02,2.775375000000000000e+03,2.956375000000000000e+03,3.648000000000000000e+03,3.519250000000000000e+03,3.020562500000000000e+03,2.945062500000000000e+03,3.604062500000000000e+03,5.049500000000000000e+03,3.212000000000000000e+03,3.461875000000000000e+03,3.259875000000000000e+03,2.669750000000000000e+03
3.120000000000000000e+02,2.773187500000000000e+03,2.962687500000000000e+03,3.661312500000000000e+03,3.521437500000000000e+03,3.022000000000000000e+03,2.948875000000000000e+03,3.583625000000000000e+03,5.094250000000000000e+03,3.219000000000000000e+03,3.468937500000000000e+03,3.270375000000000000e+03,2.664000000000000000e+03
3.130000000000000000e+02,2.772000000000000000e+03,2.967250000000000000e+03,3.655812500000000000e+03,3.506312500000000000e+03,3.016562500000000000e+03,2.941937500000000000e+03,3.575812500000000000e+03,5.105312500000000000e+03,3.218000000000000000e+03,3.458625000000000000e+03,3.266312500000000000e+03,2.669937500000000000e+03
3.140000000000000000e+02,2.773125000000000000e+03,2.978062500000000000e+03,3.656625000000000000e+03,3.507062500000000000e+03,3.017625000000000000e+03,2.944250000000000000e+03,3.550687500000000000e+03,5.120500000000000000e+03,3.232687500000000000e+03,3.457500000000000000e+03,3.275750000000000000e+03,2.669875000000000000e+03
3.150000000000000000e+02,2.779312500000000000e+03,2.988000000000000000e+03,3.654375000000000000e+03,3.517187500000000000e+03,3.009312500000000000e+03,2.947875000000000000e+03,3.546687500000000000e+03,5.142687500000000000e+03,3.236750000000000000e+03,3.462625000000000000e+03,3.285250000000000000e+03,2.665812500000000000e+03
3.160000000000000000e+02,2.777187500000000000e+03,2.996750000000000000e+03,3.646937500000000000e+03,3.515562500000000000e+03,3.010375000000000000e+03,2.952437500000000000e+03,3.534312500000000000e+03,5.169000000000000000e+03,3.249250000000000000e+03,3.458437500000000000e+03,3.295062500000000000e+03,2.674812500000000000e+03
3.170000000000000000e+02,2.770562500000000000e+03,3.002625000000000000e+03,3.656375000000000000e+03,3.507375000000000000e+03,3.004687500000000000e+03,2.952187500000000000e+03,3.520750000000000000e+03,5.180812500000000000e+03,3.251375000000000000e+03,3.463312500000000000e+03,3.300625000000000000e+03,2.664500000000000000e+03
3.180000000000000000e+02,2.740312500000000000e+03,2.968312500000000000e+03,3.617937500000000000e+03,3.475125000000000000e+03,2.965375000000000000e+03,2.916687500000000000e+03,3.473500000000000000e+03,5.165250000000000000e+03,3.236812500000000000e+03,3.423312500000000000e+03,3.272875000000000000e+03,2.641375000000000000e+03
3.190000000000000000e+02,2.682937500000000000e+03,2.918312500000000000e+03,3.563187500000000000e+03,3.414125000000000000e+03,2.902500000000000000e+03,2.851937500000000000e+03,3.403500000000000000e+03,5.118312500000000000e+03,3.176937500000000000e+03,3.347812500000000000e+03,3.214500000000000000e+03,2.580125000000000000e+03
3.200000000000000000e+02,2.684500000000000000e+03,2.921625000000000000e+03,3.554312500000000000e+03,3.412750000000000000e+03,2.903062500000000000e+03,2.855062500000000000e+03,3.381562500000000000e+03,5.119062500000000000e+03,3.185250000000000000e+03,3.350000000000000000e+03,3.227000000000000000e+03,2.582000000000000000e+03
3.210000000000000000e+02,2.684062500000000000e+03,2.936625000000000000e+03,3.560750000000000000e+03,3.413750000000000000e+03,2.904687500000000000e+03,2.852875000000000000e+03,3.379437500000000000e+03,5.139750000000000000e+03,3.189812500000000000e+03,3.346000000000000000e+03,3.234062500000000000e+03,2.586562500000000000e+03
3.220000000000000000e+02,2.684687500000000000e+03,2.941937500000000000e+03,3.563875000000000000e+03,3.422750000000000000e+03,2.907687500000000000e+03,2.861937500000000000e+03,3.365687500000000000e+03,5.161750000000000000e+03,3.201062500000000000e+03,3.345000000000000000e+03,3.245687500000000000e+03,2.595937500000000000e+03
3.230000000000000000e+02,2.682875000000000000e+03,2.948625000000000000e+03,3.563375000000000000e+03,3.421062500000000000e+03,2.904250000000000000e+03,2.862125000000000000e+03,3.346125000000000000e+03,5.177875000000000000e+03,3.209375000000000000e+03,3.341625000000000000e+03,3.253375000000000000e+03,2.588250000000000000e+03
3.240000000000000000e+02,2.687687500000000000e+03,2.956687500000000000e+03,3.568750000000000000e+03,3.427312500000000000e+03,2.910187500000000000e+03,2.865500000000000000e+03,3.335625000000000000e+03,5.190437500000000000e+03,3.225062500000000000e+03,3.345437500000000000e+03,3.272187500000000000e+03,2.599062500000000000e+03
3.250000000000000000e+02,2.695375000000000000e+03,2.973500000000000000e+03,3.565625000000000000e+03,3.433312500000000000e+03,2.905187500000000000e+03,2.865000000000000000e+03,3.324937500000000000e+03,5.202937500000000000e+03,3.245062500000000000e+03,3.341687500000000000e+03,3.276250000000000000e+03,2.597812500000000000e+03
3.260000000000000000e+02,2.743250000000000000e+03,3.030937500000000000e+03,3.602437500000000000e+03,3.484062500000000000e+03,2.956750000000000000e+03,2.918250000000000000e+03,3.350000000000000000e+03,5.269562500000000000e+03,3.289500000000000000e+03,3.388937500000000000e+03,3.333687500000000000e+03,2.652062500000000000e+03
3.270000000000000000e+02,2.727875000000000000e+03,3.028937500000000000e+03,3.599750000000000000e+03,3.476500000000000000e+03,2.939250000000000000e+03,2.907937500000000000e+03,3.329875000000000000e+03,5.261437500000000000e+03,3.288000000000000000e+03,3.371750000000000000e+03,3.323875000000000000e+03,2.645500000000000000e+03
3.280000000000000000e+02,2.766187500000000000e+03,3.085250000000000000e+03,3.632312500000000000e+03,3.511875000000000000e+03,2.983437500000000000e+03,2.950750000000000000e+03,3.366875000000000000e+03,5.305625000000000000e+03,3.335312500000000000e+03,3.414375000000000000e+03,3.382687500000000000e+03,2.686312500000000000e+03
3.290000000000000000e+02,2.795437500000000000e+03,3.117812500000000000e+03,3.660750000000000000e+03,3.542187500000000000e+03,3.008687500000000000e+03,2.972062500000000000e+03,3.395187500000000000e+03,5.339750000000000000e+03,3.362312500000000000e+03,3.428562500000000000e+03,3.417562500000000000e+03,2.712625000000000000e+03
3.300000000000000000e+02,2.794125000000000000e+03,3.135625000000000000e+03,3.651625000000000000e+03,3.537875000000000000e+03,3.005812500000000000e+03,2.969625000000000000e+03,3.380625000000000000e+03,5.322000000000000000e+03,3.373562500000000000e+03,3.428937500000000000e+03,3.416875000000000000e+03,2.714437500000000000e+03
3.310000000000000000e+02,2.792187500000000000e+03,3.149625000000000000e+03,3.651875000000000000e+03,3.538625000000000000e+03,3.001312500000000000e+03,2.972750000000000000e+03,3.377187500000000000e+03,5.309062500000000000e+03,3.372875000000000000e+03,3.428187500000000000e+03,3.431500000000000000e+03,2.717187500000000000e+03
3.320000000000000000e+02,2.799437500000000000e+03,3.165125000000000000e+03,3.659562500000000000e+03,3.555187500000000000e+03,2.999875000000000000e+03,2.976250000000000000e+03,3.377375000000000000e+03,5.314750000000000000e+03,3.377500000000000000e+03,3.426937500000000000e+03,3.441625000000000000e+03,2.722625000000000000e+03
3.330000000000000000e+02,2.800687500000000000e+03,3.177437500000000000e+03,3.661875000000000000e+03,3.560375000000000000e+03,3.003250000000000000e+03,2.972000000000000000e+03,3.379375000000000000e+03,5.305375000000000000e+03,3.391375000000000000e+03,3.416687500000000000e+03,3.448812500000000000e+03,2.727437500000000000e+03
3.340000000000000000e+02,2.804937500000000000e+03,3.203187500000000000e+03,3.645250000000000000e+03,3.555000000000000000e+03,3.003812500000000000e+03,2.973625000000000000e+03,3.372812500000000000e+03,5.292687500000000000e+03,3.395000000000000000e+03,3.405187500000000000e+03,3.458250000000000000e+03,2.723187500000000000e+03
3.350000000000000000e+02,2.801625000000000000e+03,3.214500000000000000e+03,3.648625000000000000e+03,3.549750000000000000e+03,2.996937500000000000e+03,2.969187500000000000e+03,3.374000000000000000e+03,5.261000000000000000e+03,3.393062500000000000e+03,3.402500000000000000e+03,3.462875000000000000e+03,2.729500000000000000e+03
3.360000000000000000e+02,2.798875000000000000e+03,3.227812500000000000e+03,3.652437500000000000e+03,3.549125000000000000e+03,2.997875000000000000e+03,2.972000000000000000e+03,3.378750000000000000e+03,5.263937500000000000e+03,3.397562500000000000e+03,3.405875000000000000e+03,3.467937500000000000e+03,2.731500000000000000e+03
3.370000000000000000e+02,2.799000000000000000e+03,3.238625000000000000e+03,3.654625000000000000e+03,3.554250000000000000e+03,2.993812500000000000e+03,2.971937500000000000e+03,3.379875000000000000e+03,5.267812500000000000e+03,3.399000000000000000e+03,3.391187500000000000e+03,3.471750000000000000e+03,2.729687500000000000e+03
3.380000000000000000e+02,2.794250000000000000e+03,3.249187500000000000e+03,3.645375000000000000e+03,3.550437500000000000e+03,3.000750000000000000e+03,2.967687500000000000e+03,3.372000000000000000e+03,5.220000000000000000e+03,3.399687500000000000e+03,3.390187500000000000e+03,3.475375000000000000e+03,2.730375000000000000e+03
