4.900000000000000000e+01	0.000000000000000000e+00	2.491750000000000000e+03
4.900000000000000000e+01	1.000000000000000000e+00	2.486750000000000000e+03
4.900000000000000000e+01	2.000000000000000000e+00	2.473062500000000000e+03
4.900000000000000000e+01	3.000000000000000000e+00	2.481687500000000000e+03
4.900000000000000000e+01	4.000000000000000000e+00	2.482125000000000000e+03
4.900000000000000000e+01	5.000000000000000000e+00	2.489750000000000000e+03
4.900000000000000000e+01	6.000000000000000000e+00	2.503187500000000000e+03
4.900000000000000000e+01	7.000000000000000000e+00	2.533875000000000000e+03
4.900000000000000000e+01	8.000000000000000000e+00	2.529750000000000000e+03
4.900000000000000000e+01	9.000000000000000000e+00	2.551437500000000000e+03
4.900000000000000000e+01	1.000000000000000000e+01	2.622062500000000000e+03
4.900000000000000000e+01	1.100000000000000000e+01	2.817437500000000000e+03
4.900000000000000000e+01	1.200000000000000000e+01	2.828937500000000000e+03
4.900000000000000000e+01	1.300000000000000000e+01	2.766812500000000000e+03
4.900000000000000000e+01	1.400000000000000000e+01	2.735937500000000000e+03
4.900000000000000000e+01	1.500000000000000000e+01	2.841687500000000000e+03
4.900000000000000000e+01	1.600000000000000000e+01	3.179562500000000000e+03
4.900000000000000000e+01	1.700000000000000000e+01	3.439125000000000000e+03
4.900000000000000000e+01	1.800000000000000000e+01	3.047562500000000000e+03
4.900000000000000000e+01	1.900000000000000000e+01	2.852625000000000000e+03
4.900000000000000000e+01	2.000000000000000000e+01	2.838812500000000000e+03
4.900000000000000000e+01	2.100000000000000000e+01	2.765000000000000000e+03
4.900000000000000000e+01	2.200000000000000000e+01	2.907687500000000000e+03
4.900000000000000000e+01	2.300000000000000000e+01	2.853750000000000000e+03
4.900000000000000000e+01	2.400000000000000000e+01	2.836437500000000000e+03
4.900000000000000000e+01	2.500000000000000000e+01	2.636687500000000000e+03
4.900000000000000000e+01	2.600000000000000000e+01	2.529562500000000000e+03
4.900000000000000000e+01	2.700000000000000000e+01	2.515937500000000000e+03
4.900000000000000000e+01	2.800000000000000000e+01	2.513812500000000000e+03
4.900000000000000000e+01	2.900000000000000000e+01	2.513625000000000000e+03
4.900000000000000000e+01	3.000000000000000000e+01	2.529312500000000000e+03
4.900000000000000000e+01	3.100000000000000000e+01	2.574375000000000000e+03
4.900000000000000000e+01	3.200000000000000000e+01	2.540000000000000000e+03
4.900000000000000000e+01	3.300000000000000000e+01	2.568875000000000000e+03
4.900000000000000000e+01	3.400000000000000000e+01	2.955250000000000000e+03
4.900000000000000000e+01	3.500000000000000000e+01	3.880937500000000000e+03
4.900000000000000000e+01	3.600000000000000000e+01	3.602375000000000000e+03
4.900000000000000000e+01	3.700000000000000000e+01	2.814312500000000000e+03
4.900000000000000000e+01	3.800000000000000000e+01	2.637062500000000000e+03
4.900000000000000000e+01	3.900000000000000000e+01	2.573250000000000000e+03
4.900000000000000000e+01	4.000000000000000000e+01	2.547062500000000000e+03
4.900000000000000000e+01	4.100000000000000000e+01	2.526312500000000000e+03
4.900000000000000000e+01	4.200000000000000000e+01	2.540625000000000000e+03
4.900000000000000000e+01	4.300000000000000000e+01	2.648500000000000000e+03
4.900000000000000000e+01	4.400000000000000000e+01	2.560000000000000000e+03
4.900000000000000000e+01	4.500000000000000000e+01	2.765250000000000000e+03
4.900000000000000000e+01	4.600000000000000000e+01	2.672000000000000000e+03
4.900000000000000000e+01	4.700000000000000000e+01	2.713750000000000000e+03
4.900000000000000000e+01	4.800000000000000000e+01	2.534562500000000000e+03
4.900000000000000000e+01	4.900000000000000000e+01	2.519062500000000000e+03
4.800000000000000000e+01	0.000000000000000000e+00	2.481000000000000000e+03
4.800000000000000000e+01	1.000000000000000000e+00	2.486125000000000000e+03
4.800000000000000000e+01	2.000000000000000000e+00	2.492187500000000000e+03
4.800000000000000000e+01	3.000000000000000000e+00	2.521000000000000000e+03
4.800000000000000000e+01	4.000000000000000000e+00	2.511625000000000000e+03
4.800000000000000000e+01	5.000000000000000000e+00	2.521812500000000000e+03
4.800000000000000000e+01	6.000000000000000000e+00	2.536687500000000000e+03
4.800000000000000000e+01	7.000000000000000000e+00	2.520187500000000000e+03
4.800000000000000000e+01	8.000000000000000000e+00	2.535937500000000000e+03
4.800000000000000000e+01	9.000000000000000000e+00	2.550125000000000000e+03
4.800000000000000000e+01	1.000000000000000000e+01	2.584062500000000000e+03
4.800000000000000000e+01	1.100000000000000000e+01	2.703875000000000000e+03
4.800000000000000000e+01	1.200000000000000000e+01	2.675937500000000000e+03
4.800000000000000000e+01	1.300000000000000000e+01	2.659375000000000000e+03
4.800000000000000000e+01	1.400000000000000000e+01	2.649125000000000000e+03
4.800000000000000000e+01	1.500000000000000000e+01	2.884625000000000000e+03
4.800000000000000000e+01	1.600000000000000000e+01	3.106000000000000000e+03
4.800000000000000000e+01	1.700000000000000000e+01	2.970062500000000000e+03
4.800000000000000000e+01	1.800000000000000000e+01	2.778062500000000000e+03
4.800000000000000000e+01	1.900000000000000000e+01	2.641562500000000000e+03
4.800000000000000000e+01	2.000000000000000000e+01	2.623875000000000000e+03
4.800000000000000000e+01	2.100000000000000000e+01	2.586937500000000000e+03
4.800000000000000000e+01	2.200000000000000000e+01	2.635187500000000000e+03
4.800000000000000000e+01	2.300000000000000000e+01	2.626937500000000000e+03
4.800000000000000000e+01	2.400000000000000000e+01	2.563812500000000000e+03
4.800000000000000000e+01	2.500000000000000000e+01	2.545625000000000000e+03
4.800000000000000000e+01	2.600000000000000000e+01	2.524062500000000000e+03
4.800000000000000000e+01	2.700000000000000000e+01	2.511562500000000000e+03
4.800000000000000000e+01	2.800000000000000000e+01	2.536500000000000000e+03
4.800000000000000000e+01	2.900000000000000000e+01	2.542062500000000000e+03
4.800000000000000000e+01	3.000000000000000000e+01	2.712312500000000000e+03
4.800000000000000000e+01	3.100000000000000000e+01	2.801812500000000000e+03
4.800000000000000000e+01	3.200000000000000000e+01	2.599250000000000000e+03
4.800000000000000000e+01	3.300000000000000000e+01	2.665312500000000000e+03
4.800000000000000000e+01	3.400000000000000000e+01	2.938125000000000000e+03
4.800000000000000000e+01	3.500000000000000000e+01	3.478312500000000000e+03
4.800000000000000000e+01	3.600000000000000000e+01	3.309687500000000000e+03
4.800000000000000000e+01	3.700000000000000000e+01	2.732687500000000000e+03
4.800000000000000000e+01	3.800000000000000000e+01	2.608625000000000000e+03
4.800000000000000000e+01	3.900000000000000000e+01	2.544437500000000000e+03
4.800000000000000000e+01	4.000000000000000000e+01	2.529187500000000000e+03
4.800000000000000000e+01	4.100000000000000000e+01	2.536875000000000000e+03
4.800000000000000000e+01	4.200000000000000000e+01	2.623875000000000000e+03
4.800000000000000000e+01	4.300000000000000000e+01	2.797000000000000000e+03
4.800000000000000000e+01	4.400000000000000000e+01	2.708812500000000000e+03
4.800000000000000000e+01	4.500000000000000000e+01	2.743000000000000000e+03
4.800000000000000000e+01	4.600000000000000000e+01	2.677062500000000000e+03
4.800000000000000000e+01	4.700000000000000000e+01	2.537000000000000000e+03
4.800000000000000000e+01	4.800000000000000000e+01	2.506125000000000000e+03
4.800000000000000000e+01	4.900000000000000000e+01	2.509562500000000000e+03
4.700000000000000000e+01	0.000000000000000000e+00	2.492500000000000000e+03
4.700000000000000000e+01	1.000000000000000000e+00	2.505625000000000000e+03
4.700000000000000000e+01	2.000000000000000000e+00	2.581812500000000000e+03
4.700000000000000000e+01	3.000000000000000000e+00	2.863750000000000000e+03
4.700000000000000000e+01	4.000000000000000000e+00	2.667812500000000000e+03
4.700000000000000000e+01	5.000000000000000000e+00	2.566312500000000000e+03
4.700000000000000000e+01	6.000000000000000000e+00	2.520562500000000000e+03
4.700000000000000000e+01	7.000000000000000000e+00	2.511000000000000000e+03
4.700000000000000000e+01	8.000000000000000000e+00	2.524000000000000000e+03
4.700000000000000000e+01	9.000000000000000000e+00	2.533937500000000000e+03
4.700000000000000000e+01	1.000000000000000000e+01	2.546875000000000000e+03
4.700000000000000000e+01	1.100000000000000000e+01	2.592375000000000000e+03
4.700000000000000000e+01	1.200000000000000000e+01	2.613750000000000000e+03
4.700000000000000000e+01	1.300000000000000000e+01	2.636187500000000000e+03
4.700000000000000000e+01	1.400000000000000000e+01	2.657437500000000000e+03
4.700000000000000000e+01	1.500000000000000000e+01	2.759437500000000000e+03
4.700000000000000000e+01	1.600000000000000000e+01	2.864250000000000000e+03
4.700000000000000000e+01	1.700000000000000000e+01	2.630937500000000000e+03
4.700000000000000000e+01	1.800000000000000000e+01	2.600812500000000000e+03
4.700000000000000000e+01	1.900000000000000000e+01	2.592312500000000000e+03
4.700000000000000000e+01	2.000000000000000000e+01	2.580625000000000000e+03
4.700000000000000000e+01	2.100000000000000000e+01	2.570062500000000000e+03
4.700000000000000000e+01	2.200000000000000000e+01	2.546812500000000000e+03
4.700000000000000000e+01	2.300000000000000000e+01	2.539687500000000000e+03
4.700000000000000000e+01	2.400000000000000000e+01	2.548437500000000000e+03
4.700000000000000000e+01	2.500000000000000000e+01	2.552250000000000000e+03
4.700000000000000000e+01	2.600000000000000000e+01	2.552562500000000000e+03
4.700000000000000000e+01	2.700000000000000000e+01	2.698937500000000000e+03
4.700000000000000000e+01	2.800000000000000000e+01	2.873437500000000000e+03
4.700000000000000000e+01	2.900000000000000000e+01	2.829125000000000000e+03
4.700000000000000000e+01	3.000000000000000000e+01	2.747312500000000000e+03
4.700000000000000000e+01	3.100000000000000000e+01	2.840625000000000000e+03
4.700000000000000000e+01	3.200000000000000000e+01	2.639625000000000000e+03
4.700000000000000000e+01	3.300000000000000000e+01	2.616812500000000000e+03
4.700000000000000000e+01	3.400000000000000000e+01	2.782875000000000000e+03
4.700000000000000000e+01	3.500000000000000000e+01	2.792312500000000000e+03
4.700000000000000000e+01	3.600000000000000000e+01	2.728187500000000000e+03
4.700000000000000000e+01	3.700000000000000000e+01	2.649687500000000000e+03
4.700000000000000000e+01	3.800000000000000000e+01	2.582875000000000000e+03
4.700000000000000000e+01	3.900000000000000000e+01	2.572875000000000000e+03
4.700000000000000000e+01	4.000000000000000000e+01	2.746000000000000000e+03
4.700000000000000000e+01	4.100000000000000000e+01	2.632187500000000000e+03
4.700000000000000000e+01	4.200000000000000000e+01	2.967062500000000000e+03
4.700000000000000000e+01	4.300000000000000000e+01	2.782312500000000000e+03
4.700000000000000000e+01	4.400000000000000000e+01	2.813812500000000000e+03
4.700000000000000000e+01	4.500000000000000000e+01	2.571062500000000000e+03
4.700000000000000000e+01	4.600000000000000000e+01	2.648375000000000000e+03
4.700000000000000000e+01	4.700000000000000000e+01	2.507062500000000000e+03
4.700000000000000000e+01	4.800000000000000000e+01	2.516250000000000000e+03
4.700000000000000000e+01	4.900000000000000000e+01	2.538562500000000000e+03
4.600000000000000000e+01	0.000000000000000000e+00	2.479437500000000000e+03
4.600000000000000000e+01	1.000000000000000000e+00	2.512625000000000000e+03
4.600000000000000000e+01	2.000000000000000000e+00	2.580312500000000000e+03
4.600000000000000000e+01	3.000000000000000000e+00	2.737812500000000000e+03
4.600000000000000000e+01	4.000000000000000000e+00	2.530625000000000000e+03
4.600000000000000000e+01	5.000000000000000000e+00	2.531625000000000000e+03
4.600000000000000000e+01	6.000000000000000000e+00	2.532187500000000000e+03
4.600000000000000000e+01	7.000000000000000000e+00	2.514687500000000000e+03
4.600000000000000000e+01	8.000000000000000000e+00	2.519062500000000000e+03
4.600000000000000000e+01	9.000000000000000000e+00	2.529250000000000000e+03
